ExhibitionTitle,Date,ExhibitionURL,DisplayName,Nationality,ConstituentBeginDate,ConstituentEndDate,Gender,ConstituentURL
Drawings by Sculptors: A Selection from the Collection,1968,,Henry Moore,British,1898,1986,Male,moma.org/artists/4071
Drawings by Sculptors: A Selection from the Collection,1968,,Elie Nadelman,American,1882,1946,Male,moma.org/artists/4197
Drawings by Sculptors: A Selection from the Collection,1968,,Reuben Nakian,American,1897,1986,Male,moma.org/artists/4218
Drawings by Sculptors: A Selection from the Collection,1968,,Claes Oldenburg,,1929,,Male,moma.org/artists/4397
Drawings by Sculptors: A Selection from the Collection,1968,,Giò Pomodoro,Italian,1930,,Male,moma.org/artists/4677
Drawings by Sculptors: A Selection from the Collection,1968,,Auguste Rodin,French,1840,1917,Male,moma.org/artists/4978
Drawings by Sculptors: A Selection from the Collection,1968,,Theodore Roszak,American,1907,1981,Male,moma.org/artists/5039
Drawings by Sculptors: A Selection from the Collection,1968,,Lucas Samaras,American,1936,,Male,moma.org/artists/5134
Tribute to Marcel Duchamp,1968,moma.org/calendar/exhibitions/2825,Marcel Duchamp,American,1887,1968,Male,moma.org/artists/1634
Tribute to Marcel Duchamp,1968,moma.org/calendar/exhibitions/2825,Man Ray,American,1890,1976,Male,moma.org/artists/3716
Rauschenberg: Soundings,1968,moma.org/calendar/exhibitions/3503,Robert Rauschenberg,American,1925,2008,Male,moma.org/artists/4823
Brassaï,1968,moma.org/calendar/exhibitions/2614,Brassaï (Gyula Halász),French,1899,1984,Male,moma.org/artists/745
The Machine as Seen at the End of the Mechanical Age,1968,moma.org/calendar/exhibitions/2776,Hans Bellmer,German,1902,1975,Male,moma.org/artists/452
The Machine as Seen at the End of the Mechanical Age,1968,moma.org/calendar/exhibitions/2776,Otto Dix,German,1891,1969,Male,moma.org/artists/1559
The Machine as Seen at the End of the Mechanical Age,1968,moma.org/calendar/exhibitions/2776,Ray Farhner,,,,,
The Machine as Seen at the End of the Mechanical Age,1968,moma.org/calendar/exhibitions/2776,Lyonel Feininger,American,1871,1956,Male,moma.org/artists/1832
The Machine as Seen at the End of the Mechanical Age,1968,moma.org/calendar/exhibitions/2776,R. Buckminster Fuller,American,1895,1983,Male,moma.org/artists/2030
The Machine as Seen at the End of the Mechanical Age,1968,moma.org/calendar/exhibitions/2776,George Grosz,American,1893,1959,Male,moma.org/artists/2374
The Machine as Seen at the End of the Mechanical Age,1968,moma.org/calendar/exhibitions/2776,Paul Klee,German,1879,1940,Male,moma.org/artists/3130
The Machine as Seen at the End of the Mechanical Age,1968,moma.org/calendar/exhibitions/2776,Gerald Laing,British,1936,,Male,moma.org/artists/3344
The Machine as Seen at the End of the Mechanical Age,1968,moma.org/calendar/exhibitions/2776,Marie Laurencin,French,1883,1956,Female,moma.org/artists/3408
The Machine as Seen at the End of the Mechanical Age,1968,moma.org/calendar/exhibitions/2776,El Lissitzky,Russian,1890,1941,Male,moma.org/artists/3569
The Machine as Seen at the End of the Mechanical Age,1968,moma.org/calendar/exhibitions/2776,Vladimir Tatlin,Russian,1885,1953,Male,moma.org/artists/5811
The Machine as Seen at the End of the Mechanical Age,1968,moma.org/calendar/exhibitions/2776,Henri de Toulouse-Lautrec,French,1864,1901,Male,moma.org/artists/5910
Arthur Dove,1968,,Arthur Dove,American,1880,1946,Male,moma.org/artists/1602
Max Ernst: Works on Paper,1968,,Max Ernst,French,1891,1976,Male,moma.org/artists/1752
Eastern Kentucky and San Francisco: Photographs by William Gedney,1968,moma.org/calendar/exhibitions/2616,William Gedney,American,1932,1989,Male,moma.org/artists/2105
Julio Gonzalez,1969,moma.org/calendar/exhibitions/3505,Julio González,Spanish,1876,1942,Male,moma.org/artists/2231
Julio Gonzalez,1969,moma.org/calendar/exhibitions/3505,Pablo Picasso,Spanish,1881,1973,Male,moma.org/artists/4609
Jean Dubuffet: Recent Gifts,1969,,Jean Dubuffet,French,1901,1985,Male,moma.org/artists/1633
Drawings: Recent Acquisitions,1969,moma.org/calendar/exhibitions/2617,Balthus (Baltusz Klossowski de Rola),French,1908,2001,Male,moma.org/artists/317
Drawings: Recent Acquisitions,1969,moma.org/calendar/exhibitions/2617,Willem de Kooning,American,1904,1997,Male,moma.org/artists/3213
Drawings: Recent Acquisitions,1969,moma.org/calendar/exhibitions/2617,Oscar Domínguez,French,1906,1957,Male,moma.org/artists/1579
Drawings: Recent Acquisitions,1969,moma.org/calendar/exhibitions/2617,Jean Dubuffet,French,1901,1985,Male,moma.org/artists/1633
Drawings: Recent Acquisitions,1969,moma.org/calendar/exhibitions/2617,Richard Hamilton,British,1922,2011,Male,moma.org/artists/2481
Drawings: Recent Acquisitions,1969,moma.org/calendar/exhibitions/2617,Marcel Jean,French,1900,1993,Male,moma.org/artists/2898
Drawings: Recent Acquisitions,1969,moma.org/calendar/exhibitions/2617,Jasper Johns,American,1930,,Male,moma.org/artists/2923
Drawings: Recent Acquisitions,1969,moma.org/calendar/exhibitions/2617,Vasily Kandinsky,French,1866,1944,Male,moma.org/artists/2981
Drawings: Recent Acquisitions,1969,moma.org/calendar/exhibitions/2617,Paul Klee,German,1879,1940,Male,moma.org/artists/3130
Drawings: Recent Acquisitions,1969,moma.org/calendar/exhibitions/2617,Frantiek Kupka,Czech,1871,1957,Male,moma.org/artists/3302
Drawings: Recent Acquisitions,1969,moma.org/calendar/exhibitions/2617,Alfred Leslie,American,1927,,Male,moma.org/artists/3495
Drawings: Recent Acquisitions,1969,moma.org/calendar/exhibitions/2617,Henri Matisse,French,1869,1954,Male,moma.org/artists/3832
Drawings: Recent Acquisitions,1969,moma.org/calendar/exhibitions/2617,Robert Motherwell,American,1915,1991,Male,moma.org/artists/4126
Drawings: Recent Acquisitions,1969,moma.org/calendar/exhibitions/2617,Claes Oldenburg,,1929,,Male,moma.org/artists/4397
Drawings: Recent Acquisitions,1969,moma.org/calendar/exhibitions/2617,Pablo Picasso,Spanish,1881,1973,Male,moma.org/artists/4609
Drawings: Recent Acquisitions,1969,moma.org/calendar/exhibitions/2617,Yves Tanguy,American,1900,1955,Male,moma.org/artists/5804
Drawings: Recent Acquisitions,1969,moma.org/calendar/exhibitions/2617,Joe Tilson,British,1928,,Male,moma.org/artists/5879
Wall Hangings,1969,moma.org/calendar/exhibitions/1800,Magdalena Abakanowicz,Polish,1930,,Female,moma.org/artists/38
Wall Hangings,1969,moma.org/calendar/exhibitions/1800,Anni Albers,American,1899,1994,Female,moma.org/artists/96
Wall Hangings,1969,moma.org/calendar/exhibitions/1800,Evelyn Anselevicus,,,,,
Wall Hangings,1969,moma.org/calendar/exhibitions/1800,Thelma Becherer,American,1916,2008,Female,moma.org/artists/423
Wall Hangings,1969,moma.org/calendar/exhibitions/1800,Delores Dembus Bittleman,American,1931,,Female,moma.org/artists/579
Wall Hangings,1969,moma.org/calendar/exhibitions/1800,Jagoda Buic,,,,,
Wall Hangings,1969,moma.org/calendar/exhibitions/1800,Zofia Butrymowicz,,,,,
Wall Hangings,1969,moma.org/calendar/exhibitions/1800,Olga De Amaral,Colombian,1932,,Female,moma.org/artists/22701
Wall Hangings,1969,moma.org/calendar/exhibitions/1800,Barbara Falkowska,,,,,
Wall Hangings,1969,moma.org/calendar/exhibitions/1800,Wilhelmina Fruytier,,,,,
Wall Hangings,1969,moma.org/calendar/exhibitions/1800,Elsi Giauque,,,,,
Wall Hangings,1969,moma.org/calendar/exhibitions/1800,Françoise Grossen,,,,,
Wall Hangings,1969,moma.org/calendar/exhibitions/1800,Sheila Hicks,American,1934,,Female,moma.org/artists/2631
Wall Hangings,1969,moma.org/calendar/exhibitions/1800,Annmarie Klingler,,,,,
Wall Hangings,1969,moma.org/calendar/exhibitions/1800,Jolanta Owidzka,,,,,
Wall Hangings,1969,moma.org/calendar/exhibitions/1800,Mary Walker Phillips,American,1923,,Female,moma.org/artists/4601
Wall Hangings,1969,moma.org/calendar/exhibitions/1800,Ed Rossbach,American,1914,2002,Male,moma.org/artists/5032
Wall Hangings,1969,moma.org/calendar/exhibitions/1800,Mariette Rousseau-Vermette,,,,,
Wall Hangings,1969,moma.org/calendar/exhibitions/1800,Wojciech Sadley,,,,,
Wall Hangings,1969,moma.org/calendar/exhibitions/1800,Moik Schiele,Swiss,1938,1993,Female,moma.org/artists/5216
Wall Hangings,1969,moma.org/calendar/exhibitions/1800,Herman Scholten,,,,,
Wall Hangings,1969,moma.org/calendar/exhibitions/1800,Kay Sekimachi,,,,,
Wall Hangings,1969,moma.org/calendar/exhibitions/1800,Sherri Smith,,,,,
Wall Hangings,1969,moma.org/calendar/exhibitions/1800,Gunta Stölzl,Swiss,1897,1983,Female,moma.org/artists/5675
Wall Hangings,1969,moma.org/calendar/exhibitions/1800,Lenore Tawney,American,1907,2007,Female,moma.org/artists/5814
Wall Hangings,1969,moma.org/calendar/exhibitions/1800,Susan Weitzman,American,,,Female,moma.org/artists/6299
Function Without Form: Two Models for an Undesignable City,1969,moma.org/calendar/exhibitions/2620,Michael C. Cunningham,,,,,moma.org/artists/65695
Function Without Form: Two Models for an Undesignable City,1969,moma.org/calendar/exhibitions/2620,Balthazar Korab,Hungarian,1926,2013,Male,moma.org/artists/65696
Function Without Form: Two Models for an Undesignable City,1969,moma.org/calendar/exhibitions/2620,Theodore Waddell,American,1928,,Male,moma.org/artists/6203
Willem de Kooning,1969,moma.org/calendar/exhibitions/3507,Willem de Kooning,American,1904,1997,Male,moma.org/artists/3213
August Sander (18761964),1969,moma.org/calendar/exhibitions/2619,August Sander,German,1876,1964,Male,moma.org/artists/5145
Giacomo Manzu: Studies for the Portal of Death,1969,moma.org/calendar/exhibitions/3508,Giacomo Manzù,Italian,1908,1991,Male,moma.org/artists/3742
Kandinsky Watercolors,1969,moma.org/calendar/exhibitions/2618,Vasily Kandinsky,French,1866,1944,Male,moma.org/artists/2981
Homage to Ben Shahn,1969,moma.org/calendar/exhibitions/3506,Ben Shahn,American,1898,1969,Male,moma.org/artists/5366
Painting for City Walls,1969,moma.org/calendar/exhibitions/2728,Jason Crum,American,1935,2004,Male,moma.org/artists/1318
Painting for City Walls,1969,moma.org/calendar/exhibitions/2728,Allan D'Arcangelo,American,1930,1998,Male,moma.org/artists/1349
Painting for City Walls,1969,moma.org/calendar/exhibitions/2728,Tania,,,,,moma.org/artists/65698
Painting for City Walls,1969,moma.org/calendar/exhibitions/2728,Robert Wiegand,,,,,moma.org/artists/65697
Tamarind: Homage to Lithography,1969,moma.org/calendar/exhibitions/1869,Rodolfo Abularach,Guatemalan,1933,,Male,moma.org/artists/52
Tamarind: Homage to Lithography,1969,moma.org/calendar/exhibitions/1869,Clinton Adams,American,1918,2002,Male,moma.org/artists/62
Tamarind: Homage to Lithography,1969,moma.org/calendar/exhibitions/1869,Kinji Akagawa,Japanese,1940,,Male,moma.org/artists/92
Tamarind: Homage to Lithography,1969,moma.org/calendar/exhibitions/1869,Josef Albers,American,1888,1976,Male,moma.org/artists/97
Tamarind: Homage to Lithography,1969,moma.org/calendar/exhibitions/1869,Harold Altman,American,1924,2003,Male,moma.org/artists/129
Tamarind: Homage to Lithography,1969,moma.org/calendar/exhibitions/1869,Garo Antreasian,American,1922,,Male,moma.org/artists/198
Tamarind: Homage to Lithography,1969,moma.org/calendar/exhibitions/1869,Ruth Asawa,American,1926,,Female,moma.org/artists/21
Tamarind: Homage to Lithography,1969,moma.org/calendar/exhibitions/1869,Billy Al Bengston,American,1934,,Male,moma.org/artists/472
Tamarind: Homage to Lithography,1969,moma.org/calendar/exhibitions/1869,James Boynton,American,1928,,Male,moma.org/artists/725
Tamarind: Homage to Lithography,1969,moma.org/calendar/exhibitions/1869,Paul Brach,American,1924,,Male,moma.org/artists/726
Tamarind: Homage to Lithography,1969,moma.org/calendar/exhibitions/1869,Bruce Conner,American,1933,2008,Male,moma.org/artists/1215
Tamarind: Homage to Lithography,1969,moma.org/calendar/exhibitions/1869,José Luis Cuevas,Mexican,1934,,Male,moma.org/artists/1325
Tamarind: Homage to Lithography,1969,moma.org/calendar/exhibitions/1869,Connor Everts,American,1928,,Male,moma.org/artists/1782
Tamarind: Homage to Lithography,1969,moma.org/calendar/exhibitions/1869,Claire Falkenstein,American,1908,1997,Female,moma.org/artists/1794
Tamarind: Homage to Lithography,1969,moma.org/calendar/exhibitions/1869,Sam Francis,American,1923,1994,Male,moma.org/artists/1965
Tamarind: Homage to Lithography,1969,moma.org/calendar/exhibitions/1869,Antonio Frasconi,American,1919,2013,Male,moma.org/artists/1975
Tamarind: Homage to Lithography,1969,moma.org/calendar/exhibitions/1869,William Gropper,American,1897,1977,Male,moma.org/artists/2360
Tamarind: Homage to Lithography,1969,moma.org/calendar/exhibitions/1869,Philip Guston,American,1913,1980,Male,moma.org/artists/2419
Tamarind: Homage to Lithography,1969,moma.org/calendar/exhibitions/1869,Robert Hansen,American,1924,,Male,moma.org/artists/2491
Tamarind: Homage to Lithography,1969,moma.org/calendar/exhibitions/1869,David Hockney,British,1937,,Male,moma.org/artists/2678
Tamarind: Homage to Lithography,1969,moma.org/calendar/exhibitions/1869,John Hultberg,American,1922,2005,Male,moma.org/artists/2761
Tamarind: Homage to Lithography,1969,moma.org/calendar/exhibitions/1869,Richard Hunt,American,1935,,Male,moma.org/artists/2769
Tamarind: Homage to Lithography,1969,moma.org/calendar/exhibitions/1869,Masuo Ikeda,Japanese,1934,1997,Male,moma.org/artists/2801
Tamarind: Homage to Lithography,1969,moma.org/calendar/exhibitions/1869,Alfred Jensen,American,1903,1981,Male,moma.org/artists/2906
Tamarind: Homage to Lithography,1969,moma.org/calendar/exhibitions/1869,Allen Jones,British,1937,,Male,moma.org/artists/2931
Tamarind: Homage to Lithography,1969,moma.org/calendar/exhibitions/1869,John Paul Jones,American,1924,1999,Male,moma.org/artists/2935
Tamarind: Homage to Lithography,1969,moma.org/calendar/exhibitions/1869,Matsumi Kanemitsu,American,1922,1992,Male,moma.org/artists/2984
Tamarind: Homage to Lithography,1969,moma.org/calendar/exhibitions/1869,Gabriel Kohn,American,1910,1975,Male,moma.org/artists/3192
Tamarind: Homage to Lithography,1969,moma.org/calendar/exhibitions/1869,Nicholas Krushenick,American,1929,1999,Male,moma.org/artists/3270
Tamarind: Homage to Lithography,1969,moma.org/calendar/exhibitions/1869,Jacob Landau,American,1917,2001,Male,moma.org/artists/3357
Tamarind: Homage to Lithography,1969,moma.org/calendar/exhibitions/1869,Rico Lebrun,American,1900,1964,Male,moma.org/artists/3447
Tamarind: Homage to Lithography,1969,moma.org/calendar/exhibitions/1869,Maryan S. Maryan,American,1927,1977,Male,moma.org/artists/3813
Tamarind: Homage to Lithography,1969,moma.org/calendar/exhibitions/1869,Michael Mazur,American,1935,2009,Male,moma.org/artists/3864
Tamarind: Homage to Lithography,1969,moma.org/calendar/exhibitions/1869,James McGarrell,American,1930,,Male,moma.org/artists/3884
Tamarind: Homage to Lithography,1969,moma.org/calendar/exhibitions/1869,John McLaughlin,American,1898,1976,Male,moma.org/artists/3888
Tamarind: Homage to Lithography,1969,moma.org/calendar/exhibitions/1869,Carl Morris,American,1911,,Male,moma.org/artists/4103
Tamarind: Homage to Lithography,1969,moma.org/calendar/exhibitions/1869,Ed Moses,American,1926,,Male,moma.org/artists/4121
Tamarind: Homage to Lithography,1969,moma.org/calendar/exhibitions/1869,Louise Nevelson,American,1899,1988,Female,moma.org/artists/4278
Tamarind: Homage to Lithography,1969,moma.org/calendar/exhibitions/1869,George Ortman,American,1926,,Male,moma.org/artists/4434
Tamarind: Homage to Lithography,1969,moma.org/calendar/exhibitions/1869,Robert Andrew Parker,American,1927,,Male,moma.org/artists/6618
Tamarind: Homage to Lithography,1969,moma.org/calendar/exhibitions/1869,Henry Pearson,American,1914,2006,Male,moma.org/artists/4530
Tamarind: Homage to Lithography,1969,moma.org/calendar/exhibitions/1869,Giò Pomodoro,Italian,1930,,Male,moma.org/artists/4677
Tamarind: Homage to Lithography,1969,moma.org/calendar/exhibitions/1869,Ken Price,American,1935,2012,Male,moma.org/artists/4734
Tamarind: Homage to Lithography,1969,moma.org/calendar/exhibitions/1869,Jesse Reichek,American,1916,2005,Male,moma.org/artists/4849
Tamarind: Homage to Lithography,1969,moma.org/calendar/exhibitions/1869,Seymour Rosofsky,American,1924,1981,Male,moma.org/artists/5028
Tamarind: Homage to Lithography,1969,moma.org/calendar/exhibitions/1869,Edward Ruscha,American,1937,,Male,moma.org/artists/5086
Tamarind: Homage to Lithography,1969,moma.org/calendar/exhibitions/1869,Karl Schrag,American,1912,,Male,moma.org/artists/5268
Tamarind: Homage to Lithography,1969,moma.org/calendar/exhibitions/1869,Aubrey Schwartz,American,1928,,Male,moma.org/artists/5284
Tamarind: Homage to Lithography,1969,moma.org/calendar/exhibitions/1869,Irene Siegel,American,1932,,Female,moma.org/artists/5417
Tamarind: Homage to Lithography,1969,moma.org/calendar/exhibitions/1869,Leon Polk Smith,American,1906,1996,Male,moma.org/artists/5488
Tamarind: Homage to Lithography,1969,moma.org/calendar/exhibitions/1869,James Strombotne,American,1934,,Male,moma.org/artists/5695
Tamarind: Homage to Lithography,1969,moma.org/calendar/exhibitions/1869,George Sugarman,American,1912,1999,Male,moma.org/artists/5720
Tamarind: Homage to Lithography,1969,moma.org/calendar/exhibitions/1869,Peter Takal,American,1905,1995,Male,moma.org/artists/5784
